image,label,dataset,kfold0,kfold1,kfold2,kfold3,kfold4
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1362.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1363.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1364.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1365.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1366.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1367.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1368.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1369.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/137.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1370.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1371.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1372.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1373.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1374.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1375.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1376.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1377.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1378.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1379.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/138.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1380.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1381.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1382.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1383.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1384.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1385.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1386.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1387.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1388.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1389.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/139.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1390.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1391.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1392.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1393.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1394.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1395.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1396.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1397.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1398.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1399.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/14.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/140.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1400.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1401.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1402.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1403.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1404.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1405.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1406.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1407.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1408.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1409.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/141.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1410.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1411.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1412.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1413.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1414.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1415.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1416.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1417.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1418.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1419.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/142.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1420.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1421.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1422.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1423.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1424.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1425.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1426.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1427.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1428.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1429.png,Smudge cell,synthetic,val,train,train,train,test
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/143.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1430.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1431.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1432.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1433.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1434.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1435.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1436.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1437.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1438.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1439.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/144.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1440.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1441.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1442.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1443.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1444.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1445.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1446.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1447.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1448.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1449.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/145.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1450.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1451.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1452.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1453.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1454.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1455.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1456.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1457.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1458.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1459.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/146.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1460.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1461.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1462.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1463.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1464.png,Smudge cell,synthetic,test,val,train,train,train
../data/results/synthetic2/matek/sd2.1/gs2.0_nis50/shot16_seed0_template1_lr0.0001_ep300/train/Smudge cell/1465.png,Smudge cell,synthetic,test,val,train,train,train
